timestamp_ms,frame,steer,throttle
75642,frame_00001.jpg,0.00,0.00
75682,frame_00002.jpg,0.00,0.00
75722,frame_00003.jpg,0.00,0.00
75762,frame_00004.jpg,0.00,0.00
75801,frame_00005.jpg,0.00,0.00
75861,frame_00006.jpg,0.00,0.00
75901,frame_00007.jpg,0.00,0.00
75941,frame_00008.jpg,0.00,0.00
75981,frame_00009.jpg,0.00,0.00
76021,frame_00010.jpg,0.00,0.00
76081,frame_00011.jpg,0.00,0.00
76141,frame_00012.jpg,0.00,0.00
76201,frame_00013.jpg,0.00,0.00
76241,frame_00014.jpg,0.00,0.00
76281,frame_00015.jpg,0.00,0.00
76341,frame_00016.jpg,0.00,0.00
76401,frame_00017.jpg,0.00,0.00
76461,frame_00018.jpg,0.00,0.00
76521,frame_00019.jpg,0.00,0.00
76581,frame_00020.jpg,0.00,0.00
76641,frame_00021.jpg,0.00,0.00
76701,frame_00022.jpg,0.00,0.00
76761,frame_00023.jpg,0.00,0.00
76821,frame_00024.jpg,0.00,0.00
76881,frame_00025.jpg,0.00,0.00
76941,frame_00026.jpg,0.00,0.00
77001,frame_00027.jpg,0.00,0.00
77061,frame_00028.jpg,0.00,0.00
77121,frame_00029.jpg,0.00,0.00
77186,frame_00030.jpg,-0.55,0.40
77241,frame_00031.jpg,-0.55,0.40
77301,frame_00032.jpg,-0.55,0.40
77361,frame_00033.jpg,-0.55,0.40
77421,frame_00034.jpg,-0.55,0.40
77501,frame_00035.jpg,-0.55,0.40
77561,frame_00036.jpg,-0.55,0.40
77641,frame_00037.jpg,-0.48,0.40
77701,frame_00038.jpg,-0.33,0.40
77761,frame_00039.jpg,0.00,0.40
77821,frame_00040.jpg,0.00,0.40
77941,frame_00041.jpg,-0.15,0.40
78001,frame_00042.jpg,0.00,0.40
78061,frame_00043.jpg,0.00,0.40
78141,frame_00044.jpg,0.00,0.40
78200,frame_00045.jpg,0.00,0.40
78260,frame_00046.jpg,0.00,0.40
78320,frame_00047.jpg,0.00,0.40
78382,frame_00048.jpg,0.00,0.40
78440,frame_00049.jpg,0.00,0.40
78500,frame_00050.jpg,0.22,0.40
78581,frame_00051.jpg,0.29,0.40
78660,frame_00052.jpg,0.40,0.40
78720,frame_00053.jpg,0.40,0.40
78800,frame_00054.jpg,0.46,0.40
78860,frame_00055.jpg,0.76,0.33
78940,frame_00056.jpg,0.76,0.33
79000,frame_00057.jpg,0.75,0.33
79060,frame_00058.jpg,0.79,0.33
79140,frame_00059.jpg,0.79,0.33
79220,frame_00060.jpg,0.86,0.29
79300,frame_00061.jpg,0.85,0.30
79420,frame_00062.jpg,0.86,0.29
79500,frame_00063.jpg,0.85,0.30
79600,frame_00064.jpg,0.76,0.33
79720,frame_00065.jpg,0.73,0.34
79820,frame_00066.jpg,0.73,0.34
79900,frame_00067.jpg,0.67,0.37
79980,frame_00068.jpg,0.65,0.37
80060,frame_00069.jpg,0.66,0.36
80180,frame_00070.jpg,0.67,0.36
80260,frame_00071.jpg,0.67,0.36
80381,frame_00072.jpg,0.67,0.36
80460,frame_00073.jpg,0.67,0.36
80540,frame_00074.jpg,0.67,0.36
80620,frame_00075.jpg,0.67,0.36
80700,frame_00076.jpg,0.72,0.35
80781,frame_00077.jpg,0.74,0.34
80859,frame_00078.jpg,0.79,0.32
80939,frame_00079.jpg,0.82,0.31
81080,frame_00080.jpg,0.94,0.26
81159,frame_00081.jpg,0.94,0.26
81239,frame_00082.jpg,0.94,0.26
81319,frame_00083.jpg,0.94,0.26
81399,frame_00084.jpg,0.77,0.33
81479,frame_00085.jpg,0.62,0.37
81559,frame_00086.jpg,0.58,0.38
81639,frame_00087.jpg,0.60,0.38
81719,frame_00088.jpg,0.61,0.38
81799,frame_00089.jpg,0.61,0.38
81879,frame_00090.jpg,0.62,0.37
81959,frame_00091.jpg,0.61,0.37
82039,frame_00092.jpg,0.47,0.40
82119,frame_00093.jpg,0.40,0.40
82199,frame_00094.jpg,0.39,0.40
82279,frame_00095.jpg,0.29,0.40
82379,frame_00096.jpg,0.00,0.40
82459,frame_00097.jpg,0.00,0.40
82539,frame_00098.jpg,-0.26,0.40
82619,frame_00099.jpg,-0.26,0.40
82699,frame_00100.jpg,0.00,0.40
82799,frame_00101.jpg,0.00,0.40
82879,frame_00102.jpg,0.00,0.40
82959,frame_00103.jpg,0.00,0.40
83039,frame_00104.jpg,0.00,0.40
83119,frame_00105.jpg,0.00,0.40
83199,frame_00106.jpg,0.00,0.40
