timestamp_ms,frame,steer,throttle
86176,frame_00001.jpg,0.00,0.15
86220,frame_00002.jpg,0.00,0.16
86260,frame_00003.jpg,0.00,0.20
86300,frame_00004.jpg,0.22,0.24
86340,frame_00005.jpg,0.33,0.27
86400,frame_00006.jpg,0.40,0.28
86440,frame_00007.jpg,0.46,0.28
86500,frame_00008.jpg,0.47,0.29
86540,frame_00009.jpg,0.46,0.29
86600,frame_00010.jpg,0.45,0.29
86660,frame_00011.jpg,0.43,0.29
86720,frame_00012.jpg,0.36,0.30
86780,frame_00013.jpg,0.00,0.29
86840,frame_00014.jpg,-0.21,0.26
86900,frame_00015.jpg,-0.25,0.24
86960,frame_00016.jpg,-0.27,0.23
87020,frame_00017.jpg,-0.31,0.23
87080,frame_00018.jpg,-0.31,0.25
87140,frame_00019.jpg,-0.31,0.27
87200,frame_00020.jpg,-0.32,0.27
87300,frame_00021.jpg,-0.33,0.33
87360,frame_00022.jpg,-0.30,0.37
87420,frame_00023.jpg,-0.30,0.39
87480,frame_00024.jpg,-0.25,0.40
87540,frame_00025.jpg,-0.25,0.39
87600,frame_00026.jpg,-0.22,0.40
87660,frame_00027.jpg,-0.18,0.40
87720,frame_00028.jpg,0.00,0.40
87780,frame_00029.jpg,0.00,0.42
87840,frame_00030.jpg,0.00,0.43
87900,frame_00031.jpg,0.00,0.43
87960,frame_00032.jpg,0.00,0.43
88020,frame_00033.jpg,0.00,0.43
88080,frame_00034.jpg,0.00,0.43
88139,frame_00035.jpg,0.00,0.43
88200,frame_00036.jpg,-0.44,0.38
88259,frame_00037.jpg,-0.44,0.38
88319,frame_00038.jpg,-0.44,0.38
88379,frame_00039.jpg,-0.46,0.38
88439,frame_00040.jpg,-0.52,0.39
88499,frame_00041.jpg,-0.64,0.39
88559,frame_00042.jpg,-0.76,0.38
88619,frame_00043.jpg,-0.76,0.38
88679,frame_00044.jpg,-0.75,0.38
88780,frame_00045.jpg,-0.76,0.38
88859,frame_00046.jpg,-0.75,0.38
89019,frame_00047.jpg,-0.76,0.38
89079,frame_00048.jpg,-0.77,0.38
89179,frame_00049.jpg,-0.77,0.38
89259,frame_00050.jpg,-0.77,0.38
89319,frame_00051.jpg,-0.80,0.37
89379,frame_00052.jpg,-0.81,0.37
89439,frame_00053.jpg,-0.84,0.37
89499,frame_00054.jpg,-0.86,0.36
89559,frame_00055.jpg,-0.88,0.35
89619,frame_00056.jpg,-0.98,0.29
89679,frame_00057.jpg,-1.00,0.28
89739,frame_00058.jpg,-1.00,0.25
89819,frame_00059.jpg,-1.00,0.20
89879,frame_00060.jpg,-1.00,0.15
89959,frame_00061.jpg,-1.00,-0.09
90039,frame_00062.jpg,-0.85,-0.40
90099,frame_00063.jpg,-0.39,-0.45
90159,frame_00064.jpg,0.00,-0.45
90459,frame_00065.jpg,0.00,-0.45
90539,frame_00066.jpg,0.00,-0.45
90619,frame_00067.jpg,0.00,-0.45
90699,frame_00068.jpg,0.19,-0.45
90759,frame_00069.jpg,0.69,-0.45
