timestamp_ms,frame,steer,throttle
452611,frame_00001.jpg,0.15,0.00
452654,frame_00002.jpg,0.19,0.14
452694,frame_00003.jpg,0.19,0.14
452734,frame_00004.jpg,0.22,0.20
452774,frame_00005.jpg,0.19,0.24
452874,frame_00006.jpg,0.22,0.27
452954,frame_00007.jpg,0.20,0.28
453034,frame_00008.jpg,0.18,0.30
453094,frame_00009.jpg,0.00,0.41
453193,frame_00010.jpg,0.00,0.41
453253,frame_00011.jpg,0.18,0.41
453313,frame_00012.jpg,0.18,0.41
453373,frame_00013.jpg,0.17,0.41
453433,frame_00014.jpg,0.15,0.41
453493,frame_00015.jpg,0.15,0.41
453553,frame_00016.jpg,0.20,0.49
453613,frame_00017.jpg,0.19,0.55
453673,frame_00018.jpg,0.19,0.55
453733,frame_00019.jpg,0.20,0.55
453793,frame_00020.jpg,0.20,0.55
453853,frame_00021.jpg,0.20,0.55
453913,frame_00022.jpg,0.20,0.55
453973,frame_00023.jpg,0.18,0.55
454033,frame_00024.jpg,0.18,0.55
454093,frame_00025.jpg,0.00,0.55
454153,frame_00026.jpg,0.00,0.55
454213,frame_00027.jpg,0.00,0.55
454273,frame_00028.jpg,-0.19,0.55
454333,frame_00029.jpg,-0.52,0.55
454413,frame_00030.jpg,-0.56,0.54
454493,frame_00031.jpg,-0.55,0.54
454573,frame_00032.jpg,-0.56,0.54
454633,frame_00033.jpg,-0.65,0.52
454693,frame_00034.jpg,-0.65,0.52
454753,frame_00035.jpg,-0.64,0.51
454813,frame_00036.jpg,-0.64,0.52
454873,frame_00037.jpg,-0.64,0.52
454933,frame_00038.jpg,-0.73,0.49
454993,frame_00039.jpg,-0.73,0.49
455053,frame_00040.jpg,-0.73,0.49
455113,frame_00041.jpg,-0.73,0.49
455173,frame_00042.jpg,-0.75,0.48
455233,frame_00043.jpg,-0.79,0.47
455293,frame_00044.jpg,-0.80,0.46
455353,frame_00045.jpg,-0.83,0.45
455413,frame_00046.jpg,-0.84,0.44
455473,frame_00047.jpg,-0.86,0.44
455533,frame_00048.jpg,-0.87,0.43
455593,frame_00049.jpg,-0.88,0.42
455653,frame_00050.jpg,-0.88,0.42
455712,frame_00051.jpg,-0.88,0.42
455772,frame_00052.jpg,-0.91,0.41
455852,frame_00053.jpg,-0.91,0.40
455992,frame_00054.jpg,-0.89,0.42
456052,frame_00055.jpg,-0.89,0.42
456112,frame_00056.jpg,-0.89,0.42
456172,frame_00057.jpg,-0.89,0.42
456232,frame_00058.jpg,-0.40,0.55
456313,frame_00059.jpg,-0.23,0.55
456372,frame_00060.jpg,0.00,0.55
456432,frame_00061.jpg,0.00,0.55
456492,frame_00062.jpg,0.00,0.55
456552,frame_00063.jpg,0.30,0.55
456632,frame_00064.jpg,0.64,0.51
456712,frame_00065.jpg,0.65,0.50
456772,frame_00066.jpg,0.37,0.55
456852,frame_00067.jpg,0.00,0.55
456932,frame_00068.jpg,0.00,0.55
457012,frame_00069.jpg,-0.33,0.55
457092,frame_00070.jpg,-0.33,0.55
457172,frame_00071.jpg,-0.33,0.55
457232,frame_00072.jpg,0.21,0.55
457373,frame_00073.jpg,0.74,0.46
457472,frame_00074.jpg,0.84,0.41
457552,frame_00075.jpg,0.48,0.55
458092,frame_00076.jpg,0.47,0.55
458171,frame_00077.jpg,0.50,0.55
458251,frame_00078.jpg,0.51,0.54
458331,frame_00079.jpg,0.74,0.46
458411,frame_00080.jpg,0.74,0.46
458491,frame_00081.jpg,0.95,0.34
458571,frame_00082.jpg,0.95,0.34
458651,frame_00083.jpg,0.94,0.35
458731,frame_00084.jpg,0.94,0.35
458851,frame_00085.jpg,0.92,0.36
458951,frame_00086.jpg,0.81,0.43
459031,frame_00087.jpg,0.66,0.50
459112,frame_00088.jpg,0.62,0.51
459191,frame_00089.jpg,0.62,0.51
459271,frame_00090.jpg,0.63,0.51
459351,frame_00091.jpg,0.64,0.51
459431,frame_00092.jpg,0.64,0.51
459513,frame_00093.jpg,0.79,0.44
459591,frame_00094.jpg,0.79,0.44
459671,frame_00095.jpg,0.79,0.44
459751,frame_00096.jpg,0.79,0.45
459831,frame_00097.jpg,0.73,0.47
459911,frame_00098.jpg,0.64,0.51
459991,frame_00099.jpg,0.42,0.55
460071,frame_00100.jpg,0.23,0.55
460151,frame_00101.jpg,0.25,0.55
460231,frame_00102.jpg,0.36,0.55
460331,frame_00103.jpg,0.73,0.46
460431,frame_00104.jpg,0.83,0.42
460512,frame_00105.jpg,0.81,0.44
460591,frame_00106.jpg,0.81,0.44
460671,frame_00107.jpg,0.80,0.44
460750,frame_00108.jpg,0.80,0.44
460830,frame_00109.jpg,0.78,0.45
460910,frame_00110.jpg,0.76,0.46
460990,frame_00111.jpg,0.77,0.46
461070,frame_00112.jpg,0.77,0.46
461190,frame_00113.jpg,0.76,0.46
461270,frame_00114.jpg,0.69,0.49
461390,frame_00115.jpg,0.61,0.52
461470,frame_00116.jpg,0.61,0.52
461550,frame_00117.jpg,0.48,0.55
461650,frame_00118.jpg,0.46,0.55
461730,frame_00119.jpg,0.34,0.55
461830,frame_00120.jpg,0.34,0.55
461910,frame_00121.jpg,0.26,0.55
462010,frame_00122.jpg,0.40,0.55
462110,frame_00123.jpg,0.40,0.55
462212,frame_00124.jpg,0.44,0.55
462311,frame_00125.jpg,0.44,0.55
462410,frame_00126.jpg,0.44,0.55
462490,frame_00127.jpg,0.00,0.55
462590,frame_00128.jpg,0.00,0.55
462690,frame_00129.jpg,0.44,0.55
462810,frame_00130.jpg,0.62,0.52
462950,frame_00131.jpg,0.62,0.52
463050,frame_00132.jpg,0.61,0.52
463150,frame_00133.jpg,0.30,0.55
463289,frame_00134.jpg,0.00,0.55
463429,frame_00135.jpg,0.00,0.55
463529,frame_00136.jpg,0.00,0.55
463629,frame_00137.jpg,0.00,0.55
463729,frame_00138.jpg,0.30,0.55
463829,frame_00139.jpg,0.45,0.55
463929,frame_00140.jpg,0.55,0.54
464029,frame_00141.jpg,0.71,0.48
464129,frame_00142.jpg,0.71,0.48
464229,frame_00143.jpg,0.79,0.45
464329,frame_00144.jpg,0.86,0.40
464429,frame_00145.jpg,0.86,0.40
464529,frame_00146.jpg,1.00,0.18
464629,frame_00147.jpg,1.00,0.13
464729,frame_00148.jpg,1.00,0.14
464829,frame_00149.jpg,1.00,0.15
464989,frame_00150.jpg,0.87,0.39
465089,frame_00151.jpg,0.87,0.40
465189,frame_00152.jpg,0.84,0.42
465289,frame_00153.jpg,0.84,0.42
465389,frame_00154.jpg,0.87,0.39
465489,frame_00155.jpg,0.95,0.34
465589,frame_00156.jpg,0.98,0.32
465688,frame_00157.jpg,1.00,0.27
465789,frame_00158.jpg,1.00,0.20
465888,frame_00159.jpg,1.00,0.18
465988,frame_00160.jpg,1.00,0.18
466088,frame_00161.jpg,0.98,0.33
466188,frame_00162.jpg,0.92,0.36
