timestamp_ms,frame,steer,throttle
213996,frame_00001.jpg,0.58,0.53
214036,frame_00002.jpg,0.00,0.55
214096,frame_00003.jpg,-0.30,0.55
214136,frame_00004.jpg,-0.34,0.55
214176,frame_00005.jpg,-0.33,0.55
214216,frame_00006.jpg,-0.33,0.55
214276,frame_00007.jpg,-0.30,0.55
214318,frame_00008.jpg,-0.30,0.55
214376,frame_00009.jpg,-0.30,0.55
214416,frame_00010.jpg,-0.30,0.55
214476,frame_00011.jpg,-0.30,0.55
214516,frame_00012.jpg,0.00,0.55
214576,frame_00013.jpg,0.00,0.55
214616,frame_00014.jpg,0.27,0.55
214676,frame_00015.jpg,0.41,0.55
214716,frame_00016.jpg,0.45,0.55
214776,frame_00017.jpg,0.44,0.55
214836,frame_00018.jpg,0.44,0.55
214896,frame_00019.jpg,0.70,0.49
214956,frame_00020.jpg,0.82,0.43
215016,frame_00021.jpg,0.82,0.43
215076,frame_00022.jpg,0.79,0.45
215136,frame_00023.jpg,0.77,0.46
215196,frame_00024.jpg,0.53,0.55
215256,frame_00025.jpg,0.27,0.55
215316,frame_00026.jpg,0.16,0.55
215376,frame_00027.jpg,0.00,0.55
215436,frame_00028.jpg,0.00,0.55
215516,frame_00029.jpg,0.00,0.55
215576,frame_00030.jpg,-0.24,0.55
215636,frame_00031.jpg,-0.25,0.55
215696,frame_00032.jpg,-0.24,0.55
215756,frame_00033.jpg,-0.23,0.55
215815,frame_00034.jpg,-0.23,0.55
215875,frame_00035.jpg,-0.24,0.55
215935,frame_00036.jpg,-0.23,0.55
215995,frame_00037.jpg,-0.23,0.55
216055,frame_00038.jpg,-0.23,0.55
216115,frame_00039.jpg,-0.23,0.55
216175,frame_00040.jpg,-0.31,0.55
216235,frame_00041.jpg,-0.32,0.55
216295,frame_00042.jpg,-0.32,0.55
216356,frame_00043.jpg,-0.41,0.55
216415,frame_00044.jpg,-0.57,0.55
216475,frame_00045.jpg,-0.71,0.51
216535,frame_00046.jpg,-0.80,0.47
216595,frame_00047.jpg,-0.80,0.47
216655,frame_00048.jpg,-0.80,0.47
216715,frame_00049.jpg,-0.80,0.47
216775,frame_00050.jpg,-0.80,0.46
216855,frame_00051.jpg,-0.70,0.51
216915,frame_00052.jpg,-0.52,0.55
216995,frame_00053.jpg,0.00,0.55
217095,frame_00054.jpg,0.00,0.55
217195,frame_00055.jpg,0.00,0.55
217255,frame_00056.jpg,0.18,0.55
217335,frame_00057.jpg,0.70,0.49
217415,frame_00058.jpg,0.69,0.49
217515,frame_00059.jpg,-0.16,0.55
217595,frame_00060.jpg,-0.54,0.55
217675,frame_00061.jpg,-0.62,0.53
217735,frame_00062.jpg,-0.62,0.53
217815,frame_00063.jpg,-0.62,0.53
217875,frame_00064.jpg,-0.62,0.53
217935,frame_00065.jpg,-0.54,0.55
218015,frame_00066.jpg,-0.18,0.55
218095,frame_00067.jpg,0.15,0.55
218175,frame_00068.jpg,0.00,0.55
218275,frame_00069.jpg,0.00,0.55
218354,frame_00070.jpg,-0.26,0.55
218435,frame_00071.jpg,-0.25,0.55
218534,frame_00072.jpg,-0.23,0.55
218634,frame_00073.jpg,-0.23,0.55
218714,frame_00074.jpg,-0.23,0.55
218814,frame_00075.jpg,-0.19,0.55
218894,frame_00076.jpg,0.00,0.55
218974,frame_00077.jpg,0.23,0.55
219054,frame_00078.jpg,0.25,0.55
219134,frame_00079.jpg,0.25,0.55
219214,frame_00080.jpg,0.25,0.55
219294,frame_00081.jpg,0.25,0.55
219374,frame_00082.jpg,0.25,0.55
219454,frame_00083.jpg,0.00,0.55
219534,frame_00084.jpg,-0.25,0.55
219614,frame_00085.jpg,-0.52,0.55
219694,frame_00086.jpg,-0.58,0.54
219774,frame_00087.jpg,-0.58,0.54
219855,frame_00088.jpg,-0.72,0.50
219934,frame_00089.jpg,-0.73,0.49
220014,frame_00090.jpg,-0.73,0.49
220094,frame_00091.jpg,-0.73,0.49
220174,frame_00092.jpg,-0.73,0.49
220254,frame_00093.jpg,-0.73,0.49
220334,frame_00094.jpg,-0.73,0.49
220414,frame_00095.jpg,-0.73,0.49
220534,frame_00096.jpg,-0.26,0.55
220614,frame_00097.jpg,0.27,0.55
220734,frame_00098.jpg,0.28,0.55
220813,frame_00099.jpg,0.28,0.55
220893,frame_00100.jpg,0.28,0.55
220973,frame_00101.jpg,0.22,0.55
221053,frame_00102.jpg,-0.29,0.55
221133,frame_00103.jpg,-0.55,0.55
221213,frame_00104.jpg,-0.55,0.55
221293,frame_00105.jpg,-0.55,0.55
221373,frame_00106.jpg,-0.55,0.55
221453,frame_00107.jpg,-0.55,0.55
221533,frame_00108.jpg,-0.55,0.55
221613,frame_00109.jpg,-0.55,0.55
221693,frame_00110.jpg,-0.55,0.55
221773,frame_00111.jpg,-0.55,0.55
221853,frame_00112.jpg,-0.55,0.55
221953,frame_00113.jpg,-0.55,0.55
222033,frame_00114.jpg,-0.55,0.55
222133,frame_00115.jpg,-0.55,0.55
222233,frame_00116.jpg,-0.56,0.55
222313,frame_00117.jpg,-0.56,0.55
222393,frame_00118.jpg,-0.70,0.50
222493,frame_00119.jpg,-0.70,0.50
222573,frame_00120.jpg,-0.70,0.50
222653,frame_00121.jpg,-0.70,0.50
222753,frame_00122.jpg,-0.70,0.50
222833,frame_00123.jpg,-0.31,0.55
223173,frame_00124.jpg,-0.31,0.55
223252,frame_00125.jpg,-0.31,0.55
223338,frame_00126.jpg,0.68,0.49
223432,frame_00127.jpg,0.68,0.49
223512,frame_00128.jpg,1.00,0.30
223612,frame_00129.jpg,1.00,0.30
223692,frame_00130.jpg,1.00,0.31
223792,frame_00131.jpg,1.00,0.31
223872,frame_00132.jpg,1.00,0.31
223952,frame_00133.jpg,-0.37,0.55
224052,frame_00134.jpg,-0.37,0.55
224132,frame_00135.jpg,-0.84,0.45
224232,frame_00136.jpg,-0.84,0.45
224312,frame_00137.jpg,-0.84,0.45
224412,frame_00138.jpg,-0.84,0.45
224532,frame_00139.jpg,-0.84,0.45
224632,frame_00140.jpg,-0.84,0.45
224732,frame_00141.jpg,-0.82,0.46
224832,frame_00142.jpg,-0.82,0.46
224932,frame_00143.jpg,-0.78,0.47
225032,frame_00144.jpg,-0.78,0.47
225132,frame_00145.jpg,-0.58,0.54
225232,frame_00146.jpg,-0.58,0.54
225332,frame_00147.jpg,0.39,0.55
225432,frame_00148.jpg,0.39,0.55
225532,frame_00149.jpg,0.74,0.47
225632,frame_00150.jpg,0.87,0.40
225732,frame_00151.jpg,0.45,0.55
225831,frame_00152.jpg,0.45,0.55
225931,frame_00153.jpg,-0.68,0.51
226031,frame_00154.jpg,-0.64,0.53
226131,frame_00155.jpg,-0.63,0.53
226231,frame_00156.jpg,-0.63,0.53
