timestamp_ms,frame,steer,throttle
449350,frame_00001.jpg,0.56,0.43
449432,frame_00002.jpg,0.36,0.45
449472,frame_00003.jpg,0.33,0.45
449532,frame_00004.jpg,0.33,0.45
449592,frame_00005.jpg,0.33,0.45
449652,frame_00006.jpg,0.33,0.45
449692,frame_00007.jpg,0.33,0.45
449752,frame_00008.jpg,0.33,0.45
449812,frame_00009.jpg,0.33,0.45
449852,frame_00010.jpg,0.33,0.45
449912,frame_00011.jpg,0.33,0.45
449974,frame_00012.jpg,0.35,0.45
450032,frame_00013.jpg,0.35,0.45
450092,frame_00014.jpg,0.00,0.45
450152,frame_00015.jpg,0.00,0.45
450212,frame_00016.jpg,0.00,0.45
450272,frame_00017.jpg,0.00,0.45
450334,frame_00018.jpg,0.00,0.45
450392,frame_00019.jpg,0.00,0.45
450452,frame_00020.jpg,0.00,0.45
450512,frame_00021.jpg,0.18,0.45
450592,frame_00022.jpg,0.18,0.45
450652,frame_00023.jpg,0.18,0.45
450711,frame_00024.jpg,0.48,0.45
450771,frame_00025.jpg,0.48,0.45
450831,frame_00026.jpg,0.48,0.45
450891,frame_00027.jpg,0.48,0.45
450971,frame_00028.jpg,0.84,0.34
451031,frame_00029.jpg,0.86,0.34
451111,frame_00030.jpg,0.86,0.34
451191,frame_00031.jpg,0.87,0.33
451251,frame_00032.jpg,0.87,0.33
451311,frame_00033.jpg,0.87,0.33
451371,frame_00034.jpg,0.94,0.30
451431,frame_00035.jpg,0.94,0.30
451491,frame_00036.jpg,0.94,0.30
451551,frame_00037.jpg,0.94,0.30
451611,frame_00038.jpg,0.94,0.30
451671,frame_00039.jpg,0.94,0.30
451731,frame_00040.jpg,0.92,0.31
451811,frame_00041.jpg,0.83,0.35
451871,frame_00042.jpg,0.80,0.36
451931,frame_00043.jpg,0.80,0.36
451991,frame_00044.jpg,0.80,0.36
452051,frame_00045.jpg,0.80,0.36
452111,frame_00046.jpg,0.80,0.36
452171,frame_00047.jpg,0.62,0.42
452251,frame_00048.jpg,0.60,0.43
452331,frame_00049.jpg,0.60,0.43
452391,frame_00050.jpg,0.60,0.43
452491,frame_00051.jpg,0.57,0.43
452551,frame_00052.jpg,0.43,0.45
452651,frame_00053.jpg,0.22,0.45
452731,frame_00054.jpg,0.00,0.45
452811,frame_00055.jpg,-0.25,0.45
452891,frame_00056.jpg,-0.29,0.45
452971,frame_00057.jpg,-0.29,0.45
453051,frame_00058.jpg,-0.21,0.45
453111,frame_00059.jpg,-0.21,0.45
453171,frame_00060.jpg,-0.21,0.45
453231,frame_00061.jpg,0.00,0.45
453290,frame_00062.jpg,0.51,0.45
453391,frame_00063.jpg,0.81,0.36
453450,frame_00064.jpg,0.93,0.31
453550,frame_00065.jpg,1.00,0.23
453630,frame_00066.jpg,1.00,0.22
453750,frame_00067.jpg,1.00,0.22
453810,frame_00068.jpg,1.00,0.22
453890,frame_00069.jpg,1.00,0.22
453990,frame_00070.jpg,1.00,0.22
454070,frame_00071.jpg,0.96,0.28
454150,frame_00072.jpg,0.89,0.32
454230,frame_00073.jpg,0.83,0.35
454310,frame_00074.jpg,0.83,0.35
454390,frame_00075.jpg,0.82,0.35
454470,frame_00076.jpg,0.82,0.35
454550,frame_00077.jpg,0.83,0.35
454630,frame_00078.jpg,0.83,0.35
454710,frame_00079.jpg,0.81,0.35
454790,frame_00080.jpg,0.79,0.37
454870,frame_00081.jpg,0.79,0.37
454952,frame_00082.jpg,0.52,0.44
455030,frame_00083.jpg,0.52,0.44
455110,frame_00084.jpg,0.52,0.44
455190,frame_00085.jpg,0.52,0.44
455270,frame_00086.jpg,0.25,0.45
455350,frame_00087.jpg,0.25,0.45
455430,frame_00088.jpg,0.25,0.45
455510,frame_00089.jpg,0.00,0.45
455590,frame_00090.jpg,0.00,0.45
455670,frame_00091.jpg,0.00,0.45
455750,frame_00092.jpg,0.00,0.45
455829,frame_00093.jpg,0.00,0.45
455909,frame_00094.jpg,-0.37,0.45
455989,frame_00095.jpg,-0.37,0.45
456069,frame_00096.jpg,-0.38,0.45
456149,frame_00097.jpg,-0.32,0.45
456229,frame_00098.jpg,0.00,0.45
456309,frame_00099.jpg,0.30,0.45
456389,frame_00100.jpg,0.30,0.45
456470,frame_00101.jpg,0.51,0.45
456549,frame_00102.jpg,0.69,0.40
456629,frame_00103.jpg,0.69,0.40
456709,frame_00104.jpg,0.83,0.35
456789,frame_00105.jpg,0.85,0.34
456869,frame_00106.jpg,0.85,0.34
456989,frame_00107.jpg,0.54,0.44
457089,frame_00108.jpg,0.17,0.45
457169,frame_00109.jpg,0.00,0.45
457249,frame_00110.jpg,0.00,0.45
457329,frame_00111.jpg,0.00,0.45
457409,frame_00112.jpg,0.00,0.45
457529,frame_00113.jpg,0.00,0.45
457629,frame_00114.jpg,0.00,0.45
457769,frame_00115.jpg,-0.44,0.45
457869,frame_00116.jpg,-0.78,0.39
457949,frame_00117.jpg,-0.78,0.39
458029,frame_00118.jpg,-0.78,0.39
458109,frame_00119.jpg,-0.78,0.39
