timestamp_ms,frame,steer,throttle
593855,frame_00001.jpg,-0.29,0.55
593897,frame_00002.jpg,-0.29,0.55
593937,frame_00003.jpg,-0.29,0.55
593977,frame_00004.jpg,-0.29,0.55
594017,frame_00005.jpg,-0.29,0.55
594077,frame_00006.jpg,-0.29,0.55
594138,frame_00007.jpg,-0.33,0.55
594197,frame_00008.jpg,-0.41,0.50
594257,frame_00009.jpg,-0.29,0.35
594317,frame_00010.jpg,-0.32,0.33
594377,frame_00011.jpg,-0.15,0.41
594437,frame_00012.jpg,0.00,0.33
594497,frame_00013.jpg,0.33,0.00
594557,frame_00014.jpg,0.00,0.00
594617,frame_00015.jpg,0.00,0.00
594677,frame_00016.jpg,0.00,0.00
594737,frame_00017.jpg,0.00,0.00
594797,frame_00018.jpg,0.00,0.00
594857,frame_00019.jpg,0.00,0.00
594917,frame_00020.jpg,0.00,0.00
594977,frame_00021.jpg,0.00,0.00
595037,frame_00022.jpg,0.00,0.00
595097,frame_00023.jpg,0.00,0.55
595157,frame_00024.jpg,0.00,0.55
595217,frame_00025.jpg,0.00,0.55
595277,frame_00026.jpg,0.00,0.55
595377,frame_00027.jpg,0.00,0.55
595437,frame_00028.jpg,0.00,0.55
595537,frame_00029.jpg,0.24,0.55
595616,frame_00030.jpg,0.42,0.55
595696,frame_00031.jpg,0.68,0.50
595796,frame_00032.jpg,0.80,0.43
595856,frame_00033.jpg,0.80,0.43
595937,frame_00034.jpg,0.81,0.43
596016,frame_00035.jpg,0.87,0.39
596096,frame_00036.jpg,0.92,0.36
596156,frame_00037.jpg,0.92,0.36
596216,frame_00038.jpg,0.92,0.36
596276,frame_00039.jpg,0.84,0.42
596336,frame_00040.jpg,0.80,0.44
596396,frame_00041.jpg,0.70,0.49
596456,frame_00042.jpg,0.70,0.49
596516,frame_00043.jpg,0.47,0.55
596576,frame_00044.jpg,0.47,0.55
596636,frame_00045.jpg,0.47,0.55
596696,frame_00046.jpg,0.51,0.55
596756,frame_00047.jpg,0.50,0.55
596816,frame_00048.jpg,0.51,0.54
596876,frame_00049.jpg,0.62,0.52
596936,frame_00050.jpg,0.80,0.44
597016,frame_00051.jpg,0.65,0.50
597076,frame_00052.jpg,0.41,0.55
597136,frame_00053.jpg,0.00,0.55
597196,frame_00054.jpg,0.00,0.55
597256,frame_00055.jpg,0.00,0.55
597316,frame_00056.jpg,0.00,0.55
597396,frame_00057.jpg,0.23,0.55
597476,frame_00058.jpg,0.59,0.53
597536,frame_00059.jpg,0.76,0.46
597616,frame_00060.jpg,0.76,0.46
597696,frame_00061.jpg,0.76,0.46
597776,frame_00062.jpg,0.72,0.48
597836,frame_00063.jpg,0.44,0.55
597916,frame_00064.jpg,0.24,0.55
597996,frame_00065.jpg,0.00,0.55
598075,frame_00066.jpg,0.00,0.55
598155,frame_00067.jpg,0.25,0.55
598235,frame_00068.jpg,0.45,0.55
598315,frame_00069.jpg,0.61,0.52
598395,frame_00070.jpg,0.63,0.51
598475,frame_00071.jpg,0.62,0.52
598555,frame_00072.jpg,0.62,0.52
598635,frame_00073.jpg,0.61,0.52
598715,frame_00074.jpg,0.58,0.53
598795,frame_00075.jpg,0.58,0.53
598917,frame_00076.jpg,0.58,0.52
598995,frame_00077.jpg,0.55,0.53
599075,frame_00078.jpg,0.54,0.54
599155,frame_00079.jpg,0.55,0.54
599235,frame_00080.jpg,0.57,0.54
599315,frame_00081.jpg,0.58,0.54
599395,frame_00082.jpg,0.56,0.54
599475,frame_00083.jpg,0.54,0.54
599555,frame_00084.jpg,0.55,0.54
599635,frame_00085.jpg,0.56,0.54
599715,frame_00086.jpg,0.56,0.54
599795,frame_00087.jpg,0.54,0.54
599875,frame_00088.jpg,0.54,0.54
599955,frame_00089.jpg,0.54,0.54
600035,frame_00090.jpg,0.54,0.54
600115,frame_00091.jpg,0.54,0.54
600195,frame_00092.jpg,0.54,0.54
600275,frame_00093.jpg,0.54,0.54
600355,frame_00094.jpg,0.55,0.54
600435,frame_00095.jpg,0.57,0.54
600515,frame_00096.jpg,0.58,0.52
600594,frame_00097.jpg,0.63,0.52
600674,frame_00098.jpg,0.76,0.46
600754,frame_00099.jpg,0.80,0.44
600854,frame_00100.jpg,0.85,0.40
600934,frame_00101.jpg,0.85,0.41
601034,frame_00102.jpg,0.84,0.42
