timestamp_ms,frame,steer,throttle
18652,frame_00001.jpg,0.00,0.08
18698,frame_00002.jpg,0.00,0.11
18738,frame_00003.jpg,0.00,0.12
18778,frame_00004.jpg,0.00,0.11
18818,frame_00005.jpg,0.00,0.11
18878,frame_00006.jpg,0.00,0.11
18938,frame_00007.jpg,0.00,0.12
18998,frame_00008.jpg,0.00,0.12
19058,frame_00009.jpg,0.00,0.12
19098,frame_00010.jpg,0.00,0.12
19158,frame_00011.jpg,0.00,0.12
19218,frame_00012.jpg,0.00,0.00
19278,frame_00013.jpg,0.00,0.10
19338,frame_00014.jpg,0.00,0.13
19398,frame_00015.jpg,0.00,0.13
19459,frame_00016.jpg,0.00,0.14
19518,frame_00017.jpg,0.00,0.14
19618,frame_00018.jpg,0.18,0.28
19698,frame_00019.jpg,0.32,0.34
19758,frame_00020.jpg,0.36,0.34
19818,frame_00021.jpg,0.36,0.34
19878,frame_00022.jpg,0.37,0.34
19938,frame_00023.jpg,0.37,0.34
19998,frame_00024.jpg,0.37,0.34
20058,frame_00025.jpg,0.37,0.34
20118,frame_00026.jpg,0.37,0.34
20178,frame_00027.jpg,0.38,0.37
20238,frame_00028.jpg,0.33,0.45
20298,frame_00029.jpg,0.33,0.45
20358,frame_00030.jpg,0.33,0.46
20418,frame_00031.jpg,0.29,0.46
20478,frame_00032.jpg,0.27,0.49
20538,frame_00033.jpg,0.27,0.50
20638,frame_00034.jpg,0.33,0.50
20698,frame_00035.jpg,0.33,0.50
20758,frame_00036.jpg,0.33,0.50
20818,frame_00037.jpg,0.34,0.50
20877,frame_00038.jpg,0.32,0.50
20937,frame_00039.jpg,0.00,0.50
20997,frame_00040.jpg,-0.22,0.50
21097,frame_00041.jpg,-0.38,0.47
21177,frame_00042.jpg,-0.42,0.46
21257,frame_00043.jpg,-0.36,0.47
21317,frame_00044.jpg,-0.25,0.48
21377,frame_00045.jpg,0.00,0.48
21437,frame_00046.jpg,0.57,0.46
21497,frame_00047.jpg,0.69,0.45
21557,frame_00048.jpg,0.74,0.43
21617,frame_00049.jpg,0.75,0.43
21677,frame_00050.jpg,0.78,0.41
21737,frame_00051.jpg,0.78,0.41
21797,frame_00052.jpg,0.79,0.41
21857,frame_00053.jpg,0.79,0.41
21917,frame_00054.jpg,0.78,0.41
21977,frame_00055.jpg,0.78,0.41
22037,frame_00056.jpg,0.78,0.42
22097,frame_00057.jpg,0.78,0.42
22157,frame_00058.jpg,0.78,0.42
22217,frame_00059.jpg,0.78,0.42
22277,frame_00060.jpg,0.78,0.41
22357,frame_00061.jpg,0.78,0.41
22417,frame_00062.jpg,0.78,0.41
22477,frame_00063.jpg,0.76,0.42
22577,frame_00064.jpg,0.69,0.45
22657,frame_00065.jpg,0.69,0.45
22717,frame_00066.jpg,0.65,0.46
22777,frame_00067.jpg,0.37,0.50
22857,frame_00068.jpg,0.21,0.50
22937,frame_00069.jpg,0.00,0.50
23017,frame_00070.jpg,0.00,0.50
23097,frame_00071.jpg,-0.35,0.50
23177,frame_00072.jpg,-0.44,0.50
23257,frame_00073.jpg,-0.40,0.50
23337,frame_00074.jpg,0.00,0.50
23416,frame_00075.jpg,0.00,0.50
23496,frame_00076.jpg,0.27,0.50
23576,frame_00077.jpg,0.45,0.50
23656,frame_00078.jpg,0.49,0.50
23736,frame_00079.jpg,0.58,0.49
23816,frame_00080.jpg,0.58,0.48
23896,frame_00081.jpg,0.58,0.49
23976,frame_00082.jpg,0.44,0.50
24076,frame_00083.jpg,0.00,0.50
24156,frame_00084.jpg,-0.25,0.50
24236,frame_00085.jpg,-0.36,0.50
24317,frame_00086.jpg,-0.37,0.50
24398,frame_00087.jpg,-0.37,0.50
24476,frame_00088.jpg,-0.23,0.50
24556,frame_00089.jpg,0.16,0.50
24636,frame_00090.jpg,0.24,0.50
24716,frame_00091.jpg,0.26,0.50
24797,frame_00092.jpg,0.25,0.50
24876,frame_00093.jpg,0.25,0.50
24956,frame_00094.jpg,0.25,0.50
25036,frame_00095.jpg,0.26,0.50
25116,frame_00096.jpg,0.41,0.50
25196,frame_00097.jpg,0.41,0.50
25276,frame_00098.jpg,0.40,0.50
25356,frame_00099.jpg,0.44,0.50
25436,frame_00100.jpg,0.46,0.50
25516,frame_00101.jpg,0.47,0.50
25616,frame_00102.jpg,0.48,0.50
25696,frame_00103.jpg,0.47,0.50
25776,frame_00104.jpg,0.47,0.50
25855,frame_00105.jpg,0.47,0.50
25935,frame_00106.jpg,0.32,0.50
26035,frame_00107.jpg,0.00,0.50
26115,frame_00108.jpg,-0.23,0.50
26195,frame_00109.jpg,-0.30,0.50
26275,frame_00110.jpg,-0.30,0.50
26355,frame_00111.jpg,-0.33,0.50
26435,frame_00112.jpg,-0.39,0.50
26515,frame_00113.jpg,-0.37,0.50
26595,frame_00114.jpg,-0.28,0.50
26675,frame_00115.jpg,0.00,0.50
26755,frame_00116.jpg,0.27,0.50
26835,frame_00117.jpg,0.44,0.50
26935,frame_00118.jpg,0.44,0.50
27055,frame_00119.jpg,0.43,0.50
27135,frame_00120.jpg,0.41,0.50
27235,frame_00121.jpg,0.00,0.50
27315,frame_00122.jpg,0.00,0.50
27415,frame_00123.jpg,0.00,0.50
27495,frame_00124.jpg,-0.21,0.50
27575,frame_00125.jpg,-0.21,0.50
27655,frame_00126.jpg,-0.21,0.50
27735,frame_00127.jpg,-0.46,0.50
27835,frame_00128.jpg,-0.55,0.50
27935,frame_00129.jpg,-0.55,0.50
28035,frame_00130.jpg,-0.55,0.50
28135,frame_00131.jpg,-0.55,0.50
28235,frame_00132.jpg,-0.20,0.50
28334,frame_00133.jpg,0.00,0.50
28434,frame_00134.jpg,0.21,0.50
28814,frame_00135.jpg,0.00,0.50
28934,frame_00136.jpg,-0.57,0.50
29034,frame_00137.jpg,-0.62,0.49
29134,frame_00138.jpg,-0.67,0.48
29234,frame_00139.jpg,-0.70,0.46
29334,frame_00140.jpg,-0.72,0.46
29434,frame_00141.jpg,-0.72,0.46
29534,frame_00142.jpg,-0.73,0.46
29634,frame_00143.jpg,-0.55,0.50
29734,frame_00144.jpg,-0.41,0.50
29834,frame_00145.jpg,-0.41,0.50
29934,frame_00146.jpg,-0.41,0.50
30034,frame_00147.jpg,-0.36,0.50
30134,frame_00148.jpg,0.33,0.50
30234,frame_00149.jpg,0.48,0.50
30334,frame_00150.jpg,0.49,0.50
30434,frame_00151.jpg,0.48,0.50
30534,frame_00152.jpg,0.47,0.50
30634,frame_00153.jpg,0.46,0.50
30734,frame_00154.jpg,-0.22,0.50
30833,frame_00155.jpg,-0.44,0.50
30933,frame_00156.jpg,-0.50,0.50
31033,frame_00157.jpg,-0.54,0.50
31133,frame_00158.jpg,-0.54,0.50
31233,frame_00159.jpg,-0.65,0.48
31333,frame_00160.jpg,-0.67,0.47
31433,frame_00161.jpg,-0.66,0.47
31533,frame_00162.jpg,-0.67,0.47
31653,frame_00163.jpg,-0.67,0.47
31794,frame_00164.jpg,-0.66,0.47
31913,frame_00165.jpg,-0.62,0.48
32013,frame_00166.jpg,-0.41,0.50
32113,frame_00167.jpg,-0.37,0.50
32213,frame_00168.jpg,-0.37,0.50
32313,frame_00169.jpg,-0.33,0.50
32413,frame_00170.jpg,0.27,0.50
32513,frame_00171.jpg,0.32,0.50
32613,frame_00172.jpg,0.31,0.50
32713,frame_00173.jpg,0.00,0.50
32813,frame_00174.jpg,-0.21,0.50
32913,frame_00175.jpg,-0.23,0.50
33013,frame_00176.jpg,-0.50,0.50
33153,frame_00177.jpg,-0.52,0.50
33273,frame_00178.jpg,-0.58,0.49
33412,frame_00179.jpg,-0.58,0.49
33532,frame_00180.jpg,-0.58,0.49
33672,frame_00181.jpg,-0.58,0.49
33812,frame_00182.jpg,-0.58,0.49
33932,frame_00183.jpg,-0.58,0.49
34032,frame_00184.jpg,-0.47,0.50
34132,frame_00185.jpg,-0.43,0.50
34252,frame_00186.jpg,-0.43,0.50
34352,frame_00187.jpg,-0.43,0.50
34452,frame_00188.jpg,-0.42,0.50
34553,frame_00189.jpg,-0.43,0.50
34652,frame_00190.jpg,-0.41,0.50
34772,frame_00191.jpg,0.00,0.50
34872,frame_00192.jpg,0.00,0.50
34992,frame_00193.jpg,-0.18,0.50
35132,frame_00194.jpg,-0.32,0.50
35252,frame_00195.jpg,-0.74,0.45
35372,frame_00196.jpg,-0.86,0.40
35492,frame_00197.jpg,-0.92,0.38
35612,frame_00198.jpg,-0.98,0.34
35732,frame_00199.jpg,-0.98,0.34
35851,frame_00200.jpg,-0.98,0.34
35971,frame_00201.jpg,-0.87,0.40
36091,frame_00202.jpg,-0.87,0.40
36211,frame_00203.jpg,-0.78,0.43
36331,frame_00204.jpg,-0.71,0.46
36451,frame_00205.jpg,-0.61,0.48
36571,frame_00206.jpg,-0.48,0.50
36691,frame_00207.jpg,0.00,0.50
36811,frame_00208.jpg,0.00,0.50
36931,frame_00209.jpg,0.00,0.50
37051,frame_00210.jpg,0.18,0.50
37171,frame_00211.jpg,0.17,0.50
37291,frame_00212.jpg,0.25,0.50
37411,frame_00213.jpg,0.00,0.50
37531,frame_00214.jpg,-0.25,0.50
37651,frame_00215.jpg,-0.33,0.50
37771,frame_00216.jpg,-0.70,0.46
37891,frame_00217.jpg,-0.79,0.43
38011,frame_00218.jpg,-0.84,0.41
38151,frame_00219.jpg,-0.84,0.41
38291,frame_00220.jpg,-0.58,0.49
38450,frame_00221.jpg,-0.34,0.50
38570,frame_00222.jpg,-0.33,0.50
38691,frame_00223.jpg,-0.25,0.50
38830,frame_00224.jpg,0.00,0.50
38970,frame_00225.jpg,0.38,0.50
39090,frame_00226.jpg,0.51,0.50
39230,frame_00227.jpg,0.51,0.50
39350,frame_00228.jpg,0.51,0.50
39470,frame_00229.jpg,-0.16,0.50
39591,frame_00230.jpg,-0.29,0.50
39710,frame_00231.jpg,-0.42,0.50
39830,frame_00232.jpg,-0.56,0.50
39950,frame_00233.jpg,-0.56,0.49
40070,frame_00234.jpg,-0.55,0.49
40190,frame_00235.jpg,-0.55,0.49
40310,frame_00236.jpg,-0.55,0.49
40430,frame_00237.jpg,-0.54,0.49
40570,frame_00238.jpg,-0.55,0.49
40691,frame_00239.jpg,-0.51,0.50
40810,frame_00240.jpg,-0.39,0.50
40929,frame_00241.jpg,-0.39,0.50
41049,frame_00242.jpg,-0.18,0.50
41169,frame_00243.jpg,0.00,0.50
41290,frame_00244.jpg,0.00,0.50
41409,frame_00245.jpg,0.00,0.50
41549,frame_00246.jpg,-0.15,0.50
41669,frame_00247.jpg,-0.19,0.50
41789,frame_00248.jpg,-0.19,0.50
41909,frame_00249.jpg,-0.18,0.50
42029,frame_00250.jpg,-0.17,0.50
42169,frame_00251.jpg,-0.17,0.50
42309,frame_00252.jpg,-0.17,0.50
42449,frame_00253.jpg,-0.17,0.50
42569,frame_00254.jpg,-0.17,0.50
42689,frame_00255.jpg,-0.17,0.50
42809,frame_00256.jpg,-0.17,0.50
42929,frame_00257.jpg,0.29,0.50
43069,frame_00258.jpg,0.36,0.50
43209,frame_00259.jpg,0.42,0.50
43328,frame_00260.jpg,0.62,0.47
43468,frame_00261.jpg,0.40,0.50
43608,frame_00262.jpg,0.30,0.50
43728,frame_00263.jpg,0.25,0.50
43868,frame_00264.jpg,0.00,0.50
44008,frame_00265.jpg,-0.44,0.50
44148,frame_00266.jpg,-0.55,0.50
44290,frame_00267.jpg,-0.55,0.50
44428,frame_00268.jpg,0.00,0.50
44568,frame_00269.jpg,0.00,0.50
44708,frame_00270.jpg,0.00,0.50
44848,frame_00271.jpg,0.00,0.50
44988,frame_00272.jpg,0.00,0.50
45248,frame_00273.jpg,0.00,0.50
45528,frame_00274.jpg,0.00,0.50
45668,frame_00275.jpg,0.00,0.50
45808,frame_00276.jpg,0.00,0.50
45947,frame_00277.jpg,0.27,0.50
46089,frame_00278.jpg,0.27,0.50
46227,frame_00279.jpg,0.27,0.50
46367,frame_00280.jpg,0.27,0.50
46507,frame_00281.jpg,0.26,0.50
46647,frame_00282.jpg,0.26,0.50
46787,frame_00283.jpg,0.26,0.50
46927,frame_00284.jpg,0.26,0.50
47067,frame_00285.jpg,0.00,0.50
47207,frame_00286.jpg,0.00,0.50
47347,frame_00287.jpg,0.00,0.50
47487,frame_00288.jpg,0.00,0.50
47627,frame_00289.jpg,0.00,0.50
47767,frame_00290.jpg,0.16,0.50
47907,frame_00291.jpg,0.20,0.50
48067,frame_00292.jpg,0.64,0.47
48207,frame_00293.jpg,0.66,0.46
48346,frame_00294.jpg,0.65,0.46
48486,frame_00295.jpg,0.66,0.46
48626,frame_00296.jpg,0.86,0.38
48766,frame_00297.jpg,0.90,0.36
48906,frame_00298.jpg,0.90,0.36
49046,frame_00299.jpg,0.87,0.38
49186,frame_00300.jpg,0.84,0.39
49346,frame_00301.jpg,0.84,0.39
49486,frame_00302.jpg,0.81,0.41
49646,frame_00303.jpg,0.80,0.41
49786,frame_00304.jpg,0.74,0.43
49926,frame_00305.jpg,0.51,0.50
50066,frame_00306.jpg,0.51,0.50
50206,frame_00307.jpg,0.51,0.50
50346,frame_00308.jpg,0.55,0.50
50486,frame_00309.jpg,0.55,0.50
50626,frame_00310.jpg,0.55,0.49
50786,frame_00311.jpg,0.00,0.50
50925,frame_00312.jpg,-0.27,0.50
51085,frame_00313.jpg,-0.29,0.50
51245,frame_00314.jpg,-0.35,0.50
51425,frame_00315.jpg,0.00,0.50
51625,frame_00316.jpg,0.47,0.50
51785,frame_00317.jpg,0.51,0.50
51945,frame_00318.jpg,0.52,0.50
52085,frame_00319.jpg,0.51,0.50
52225,frame_00320.jpg,0.51,0.50
52365,frame_00321.jpg,0.00,0.50
52527,frame_00322.jpg,0.50,0.50
52685,frame_00323.jpg,0.78,0.42
52845,frame_00324.jpg,0.83,0.39
53005,frame_00325.jpg,0.83,0.40
53185,frame_00326.jpg,0.81,0.41
53365,frame_00327.jpg,0.73,0.44
53524,frame_00328.jpg,0.69,0.45
53704,frame_00329.jpg,0.62,0.47
53864,frame_00330.jpg,0.55,0.49
54024,frame_00331.jpg,0.55,0.49
54184,frame_00332.jpg,0.55,0.49
54344,frame_00333.jpg,0.59,0.48
54504,frame_00334.jpg,0.68,0.46
54664,frame_00335.jpg,0.69,0.45
54824,frame_00336.jpg,0.69,0.45
54984,frame_00337.jpg,0.69,0.45
55164,frame_00338.jpg,0.69,0.45
55324,frame_00339.jpg,0.52,0.49
55504,frame_00340.jpg,0.26,0.50
55664,frame_00341.jpg,0.26,0.50
56063,frame_00342.jpg,0.32,0.50
56223,frame_00343.jpg,0.44,0.50
56383,frame_00344.jpg,0.49,0.50
56543,frame_00345.jpg,0.51,0.50
56703,frame_00346.jpg,0.51,0.50
56863,frame_00347.jpg,0.50,0.50
57024,frame_00348.jpg,0.50,0.50
57183,frame_00349.jpg,0.50,0.50
57343,frame_00350.jpg,0.49,0.50
57503,frame_00351.jpg,0.49,0.50
57703,frame_00352.jpg,0.49,0.50
57863,frame_00353.jpg,0.49,0.50
58023,frame_00354.jpg,0.53,0.50
58183,frame_00355.jpg,0.62,0.47
58342,frame_00356.jpg,0.66,0.46
58502,frame_00357.jpg,0.68,0.46
58682,frame_00358.jpg,0.71,0.44
58842,frame_00359.jpg,0.79,0.42
59002,frame_00360.jpg,0.79,0.41
59182,frame_00361.jpg,0.79,0.42
59342,frame_00362.jpg,0.78,0.42
59502,frame_00363.jpg,0.77,0.43
59662,frame_00364.jpg,0.78,0.42
59822,frame_00365.jpg,0.75,0.43
59982,frame_00366.jpg,0.68,0.45
60142,frame_00367.jpg,0.59,0.47
60302,frame_00368.jpg,0.46,0.50
60482,frame_00369.jpg,0.32,0.50
60662,frame_00370.jpg,0.00,0.50
60842,frame_00371.jpg,-0.25,0.50
61001,frame_00372.jpg,0.00,0.50
61181,frame_00373.jpg,0.32,0.50
61361,frame_00374.jpg,0.39,0.50
61541,frame_00375.jpg,0.38,0.50
61721,frame_00376.jpg,0.39,0.50
61901,frame_00377.jpg,0.42,0.50
62081,frame_00378.jpg,0.56,0.49
62301,frame_00379.jpg,0.60,0.48
62481,frame_00380.jpg,0.60,0.48
62661,frame_00381.jpg,0.59,0.48
62841,frame_00382.jpg,0.58,0.48
63021,frame_00383.jpg,0.53,0.49
63201,frame_00384.jpg,0.53,0.49
63380,frame_00385.jpg,0.22,0.50
63580,frame_00386.jpg,0.18,0.50
63760,frame_00387.jpg,0.00,0.50
63940,frame_00388.jpg,-0.32,0.50
64120,frame_00389.jpg,-0.48,0.50
64300,frame_00390.jpg,-0.40,0.50
64480,frame_00391.jpg,0.00,0.50
64660,frame_00392.jpg,0.54,0.50
64840,frame_00393.jpg,0.54,0.50
65020,frame_00394.jpg,0.47,0.50
65220,frame_00395.jpg,0.00,0.50
65420,frame_00396.jpg,0.00,0.50
65600,frame_00397.jpg,0.00,0.50
65780,frame_00398.jpg,0.00,0.50
65959,frame_00399.jpg,0.00,0.50
66139,frame_00400.jpg,0.00,0.50
66319,frame_00401.jpg,0.00,0.50
66499,frame_00402.jpg,0.58,0.49
66919,frame_00403.jpg,0.57,0.49
67099,frame_00404.jpg,0.00,0.50
67279,frame_00405.jpg,0.00,0.50
67459,frame_00406.jpg,0.00,0.50
67639,frame_00407.jpg,0.00,0.50
67819,frame_00408.jpg,-0.27,0.50
67999,frame_00409.jpg,-0.40,0.50
68219,frame_00410.jpg,-0.41,0.50
68418,frame_00411.jpg,-0.41,0.50
68598,frame_00412.jpg,-0.35,0.50
68778,frame_00413.jpg,-0.32,0.50
68978,frame_00414.jpg,-0.33,0.50
69158,frame_00415.jpg,-0.33,0.50
69338,frame_00416.jpg,0.00,0.50
69538,frame_00417.jpg,-0.46,0.50
69738,frame_00418.jpg,-0.51,0.50
69938,frame_00419.jpg,-0.51,0.50
70138,frame_00420.jpg,-0.48,0.50
70338,frame_00421.jpg,-0.25,0.50
70538,frame_00422.jpg,-0.25,0.50
70738,frame_00423.jpg,0.00,0.50
70937,frame_00424.jpg,0.37,0.50
71137,frame_00425.jpg,0.38,0.50
71337,frame_00426.jpg,0.00,0.50
71537,frame_00427.jpg,-0.20,0.50
71737,frame_00428.jpg,-0.35,0.50
71917,frame_00429.jpg,-0.46,0.50
72117,frame_00430.jpg,-0.58,0.49
72317,frame_00431.jpg,-0.60,0.49
72517,frame_00432.jpg,-0.59,0.49
72737,frame_00433.jpg,-0.52,0.50
72957,frame_00434.jpg,-0.20,0.50
73157,frame_00435.jpg,-0.20,0.50
73356,frame_00436.jpg,-0.20,0.50
73556,frame_00437.jpg,-0.24,0.50
73756,frame_00438.jpg,-0.25,0.50
73956,frame_00439.jpg,0.00,0.50
74156,frame_00440.jpg,0.00,0.50
74356,frame_00441.jpg,-0.36,0.50
74576,frame_00442.jpg,-0.39,0.50
74776,frame_00443.jpg,-0.39,0.50
74976,frame_00444.jpg,-0.39,0.50
75176,frame_00445.jpg,-0.50,0.50
75376,frame_00446.jpg,-0.62,0.48
75576,frame_00447.jpg,-0.65,0.48
75776,frame_00448.jpg,-0.67,0.47
75975,frame_00449.jpg,-0.68,0.47
76215,frame_00450.jpg,-0.67,0.47
76435,frame_00451.jpg,-0.68,0.47
76635,frame_00452.jpg,-0.68,0.47
76835,frame_00453.jpg,-0.68,0.47
77035,frame_00454.jpg,-0.67,0.47
77235,frame_00455.jpg,-0.60,0.49
77435,frame_00456.jpg,0.00,0.50
77655,frame_00457.jpg,0.00,0.50
77855,frame_00458.jpg,0.62,0.47
78055,frame_00459.jpg,0.58,0.48
78255,frame_00460.jpg,0.00,0.50
78454,frame_00461.jpg,-0.39,0.50
78654,frame_00462.jpg,-0.62,0.48
78854,frame_00463.jpg,-0.62,0.48
79074,frame_00464.jpg,-0.65,0.48
79274,frame_00465.jpg,-0.64,0.48
79474,frame_00466.jpg,-0.64,0.48
79674,frame_00467.jpg,-0.64,0.48
79874,frame_00468.jpg,-0.63,0.48
80074,frame_00469.jpg,-0.45,0.50
80274,frame_00470.jpg,-0.41,0.50
80474,frame_00471.jpg,0.00,0.50
80714,frame_00472.jpg,0.42,0.50
80933,frame_00473.jpg,0.46,0.50
81133,frame_00474.jpg,0.27,0.50
81333,frame_00475.jpg,-0.24,0.50
81533,frame_00476.jpg,-0.35,0.50
81733,frame_00477.jpg,-0.34,0.50
81933,frame_00478.jpg,-0.34,0.50
82153,frame_00479.jpg,-0.37,0.50
82353,frame_00480.jpg,-0.37,0.50
82573,frame_00481.jpg,-0.38,0.50
82773,frame_00482.jpg,-0.58,0.49
82973,frame_00483.jpg,-0.59,0.49
83173,frame_00484.jpg,-0.59,0.49
83372,frame_00485.jpg,-0.54,0.50
83612,frame_00486.jpg,-0.31,0.50
83873,frame_00487.jpg,-0.25,0.50
84092,frame_00488.jpg,-0.22,0.50
84292,frame_00489.jpg,0.00,0.50
84492,frame_00490.jpg,0.95,0.33
84712,frame_00491.jpg,0.96,0.32
84912,frame_00492.jpg,0.96,0.34
85152,frame_00493.jpg,0.73,0.43
85392,frame_00494.jpg,0.58,0.49
85632,frame_00495.jpg,0.55,0.50
85871,frame_00496.jpg,0.47,0.50
86091,frame_00497.jpg,0.32,0.50
86311,frame_00498.jpg,0.00,0.50
86531,frame_00499.jpg,-0.23,0.50
